seqnames	start	end	width	strand	X.AGG.MEAN	X.AGG.COUNT	X.AGG.MAX	X.AGG.MIN
chr1	1567550	1567784	235	*	23.1538	26	52	5
chr1	1590310	1590881	572	*	79.6333	30	205	1
chr1	1655441	1656120	680	*	48	6	48	48
chr1	1707939	1712806	4868	*	51.5543	92	243	5
chr1	1713719	1714539	821	*	63.75	8	105	50
chr1	1819719	1824396	4678	*	41.2215	158	162	5
chr1	1839101	1842286	3186	*	29.1296	54	73	2
chr1	1849744	1850876	1133	*	29.2069	29	153	5
chr1	1851134	1851352	219	*	40.6667	9	44	39
chr1	1875663	1875932	270	*	1.6	5	2	1
chr1	1934931	1935635	705	*	33.3182	44	61	5
chr1	1949958	1950544	587	*	11.3333	9	14	8
chr1	1977942	1979955	2014	*	14	20	48	1
chr1	1980059	1984007	3949	*	22.6842	152	64	1
chr1	2047098	2048388	1291	*	10	2	10	10
chr1	2063698	2066204	2507	*	82	4	111	53
chr1	2120962	2121672	711	*	34	4	35	33
chr1	2125196	2125760	565	*	33.4167	12	68	6
chr1	2126213	2126910	698	*	26	3	26	26
chr1	2135641	2136376	736	*	27.7931	29	106	1
chr1	2136732	2137449	718	*	56.2683	41	150	7
chr1	2143976	2144881	906	*	3.8182	11	8	2
chr1	2158013	2159141	1129	*	24.7193	57	61	2
chr1	2160151	2162594	2444	*	42.549	51	208	1
chr1	2177587	2187869	10283	*	18.3333	15	53	1
chr1	2179325	2180336	1012	*	1	4	1	1
chr1	2245149	2247119	1971	*	32.4375	80	136	2
chr1	2321323	2325091	3769	*	41.1111	72	133	1
chr1	2342990	2345626	2637	*	28.8378	74	77	1
chr1	2374030	2379656	5627	*	40.0962	52	127	1
chr1	2455816	2459358	3543	*	34.7105	38	48	8
chr1	2460480	2462581	2102	*	31.75	136	82	1
chr1	2474794	2475794	1001	*	7.75	8	11	5
chr1	2477469	2479709	2241	*	42.5714	70	161	1
chr1	2516467	2519489	3023	*	29.5873	63	97	1
chr1	2559422	2561165	1744	*	23.8033	61	66	3
chr1	2559790	2559959	170	*	49.5	8	66	33
chr1	2560467	2560661	195	*	9.0476	21	18	5
chr1	2573227	2576026	2800	*	49.6556	90	176	1
chr1	2853230	2859376	6147	*	14.8571	7	28	5
chr1	2979522	2980843	1322	*	58.4091	22	89	10
chr1	2983553	2988340	4788	*	32.4279	222	141	1
chr1	2989659	2991051	1393	*	8.9231	13	38	1
chr1	3163783	3164642	860	*	37.8571	7	73	1
chr1	3268439	3269497	1059	*	4	1	4	4
chr1	3309862	3310974	1113	*	37.4054	37	55	19
chr1	3371499	3372411	913	*	31.8421	19	75	10
chr1	3446813	3448822	2010	*	19.4875	80	60	1
chr1	3526960	3528187	1228	*	60.8621	29	107	3
chr1	3540354	3541558	1205	*	33.1964	56	107	2
chr1	3541833	3542544	712	*	25.75	36	49	5
chr1	3564919	3570678	5760	*	38.4011	187	171	1
chr1	3623135	3625361	2227	*	27.15	20	100	1
chr1	3662174	3664303	2130	*	40.8636	44	86	1
chr1	3688212	3689149	938	*	25.8462	13	38	1
chr1	3689235	3689898	664	*	39.3529	34	141	3
chr1	3711401	3714182	2782	*	39.7875	80	164	1
chr1	3772060	3775583	3524	*	38.8235	68	173	1
chr1	3814780	3818875	4096	*	50.68	50	148	1
chr1	4087306	4088366	1061	*	3.5714	7	6	2
chr1	4713470	4717644	4175	*	38.9811	212	179	1
chr1	4771026	4771669	644	*	25.8	10	53	12
chr1	4815190	4816635	1446	*	10	2	10	10
chr1	5723944	5737623	13680	*	42.3333	3	52	26
chr1	6050399	6055035	4637	*	40.3611	108	178	1
chr1	6239367	6239476	110	*	21.4444	9	41	12
chr1	6239959	6240146	188	*	6	7	6	6
chr1	6240332	6240465	134	*	21.6667	21	33	3
chr1	6257027	6261504	4478	*	45.5217	23	94	15
chr1	6265715	6266717	1003	*	36.3507	77	167	1
chr1	6293828	6296998	3171	*	48.618	89	144	1
chr1	6298338	6307847	9510	*	27.8974	156	115	1
chr1	6300462	6300662	201	*	1	2	1	1
chr1	6302612	6307385	4774	*	29.7876	113	115	1
chr1	6308742	6310329	1588	*	51.3014	73	202	2
chr1	6319930	6320069	140	*	16	1	16	16
chr1	6320077	6320272	196	*	55.5	14	96	16
chr1	6320492	6320938	447	*	48.4	15	77	1
chr1	6321229	6321404	176	*	59.4	5	120	19
chr1	6321442	6321716	275	*	94.8	5	96	94
chr1	6445532	6445867	336	*	17.5	6	42	2
chr1	6451402	6455304	3903	*	27.844	109	91	5
chr1	6479214	6481101	1888	*	43.6203	79	116	1
chr1	6479772	6480049	278	*	35.175	40	94	14
chr1	6480082	6480214	133	*	27	2	27	27
chr1	6480319	6480511	193	*	116	2	116	116
chr1	6506209	6510250	4042	*	23.9333	45	76	1
chr1	6519984	6521096	1113	*	11.7	20	26	2
chr1	6525545	6526554	1010	*	24	7	28	3
chr1	6531033	6531832	800	*	46.8302	53	185	11
chr1	6544666	6545706	1041	*	54.0286	35	115	20
chr1	6545857	6546572	716	*	1	1	1	1
chr1	6549247	6552551	3305	*	48.2069	58	270	1
chr1	6556439	6557465	1027	*	20.8333	18	52	10
chr1	6557583	6557962	380	*	39.6316	19	101	6
chr1	6612373	6615674	3302	*	45.0159	63	152	1
chr1	6639192	6641431	2240	*	62.6757	37	131	1
chr1	6659584	6665279	5696	*	20.4	60	140	1
chr1	6672431	6673531	1101	*	44.5254	59	158	2
chr1	6673674	6674461	788	*	25.0217	92	61	2
chr1	6675108	6676137	1030	*	23.375	24	89	14
chr1	6684452	6686541	2090	*	49.6481	54	146	1
chr1	6760164	6762417	2254	*	35.6429	42	130	1
chr1	6842931	6847852	4922	*	37.253	166	209	1
chr1	7021563	7022575	1013	*	53.75	16	206	20
chr1	7129822	7130676	855	*	33.4615	13	61	3
chr1	7353957	7363299	9343	*	1	1	1	1
chr1	7592745	7600308	7564	*	25.1538	13	46	1
chr1	7739512	7741658	2147	*	32.8788	33	205	1
chr1	7763875	7764070	196	*	69	1	69	69
chr1	7765212	7765324	113	*	30	1	30	30
chr1	7829922	7833380	3459	*	56.0702	57	201	4
chr1	7843294	7843692	399	*	35.2	5	38	31
chr1	7844573	7844872	300	*	24.3478	23	37	4
chr1	8020005	8023571	3567	*	65.0484	62	134	1
chr1	8084819	8086386	1568	*	59.1333	60	149	7
chr1	8086487	8087379	893	*	52.5676	37	153	14
chr1	8276961	8278102	1142	*	54.7391	46	207	1
chr1	8378026	8378956	931	*	47.4286	56	201	1
chr1	8481563	8485879	4317	*	28.117	94	120	2
chr1	8760127	8764866	4740	*	43.9038	52	171	1
chr1	8874155	8879529	5375	*	21.9722	72	69	1
chr1	8936237	8939952	3716	*	46	65	116	5
chr1	9188360	9189328	969	*	54.6667	39	98	27
chr1	9189426	9189893	468	*	68.8333	12	134	35
chr1	9239993	9244942	4950	*	21.5625	48	143	1
chr1	9258459	9258982	524	*	57.7857	28	114	37
chr1	9261453	9262352	900	*	20	2	20	20
chr1	9262469	9262745	277	*	123	1	123	123
chr1	9293364	9296520	3157	*	27.0612	49	121	4
chr1	9308211	9316170	7960	*	18.5	12	42	1
chr1	9352036	9352841	806	*	15.7037	27	47	1
chr1	9353214	9354269	1056	*	37.3902	82	96	13
chr1	9488112	9490102	1991	*	84	3	84	84
chr1	9599133	9601171	2039	*	37.4643	28	52	27
chr1	9648587	9650611	2025	*	71.4667	90	207	2
chr1	9710628	9713750	3123	*	47.9114	79	170	1
chr1	9746146	9751938	5793	*	32.6875	96	185	1
chr1	9881592	9886426	4835	*	45.9545	110	138	3
chr1	9882687	9884062	1376	*	62.1639	61	138	16
chr1	9884199	9884848	650	*	25.3333	30	54	8
chr1	9935409	9935568	160	*	24	5	27	12
chr1	9968321	9972191	3871	*	47.8525	61	164	1
chr1	10001577	10005032	3456	*	60.3793	29	228	1
chr1	10057241	10057455	215	*	1.375	8	2	1
chr1	10057477	10057674	198	*	2	3	2	2
chr1	10057808	10058155	348	*	36.7353	34	70	10
chr1	10092074	10095661	3588	*	22.7333	15	33	11
chr1	10268810	10273314	4505	*	26.2698	126	65	1
chr1	10457377	10461591	4215	*	10.7647	34	41	1
chr1	10489105	10492468	3364	*	61.5455	11	166	1
chr1	10530750	10533937	3188	*	25.7742	31	45	6
chr1	10533999	10537041	3043	*	15.5333	15	56	3
chr1	10697833	10700300	2468	*	16.0133	75	55	1
chr1	10710028	10710448	421	*	7	1	7	7
chr1	10710915	10711057	143	*	21	6	27	13
chr1	10752862	10756396	3535	*	20.6379	116	96	1
chr1	10764062	10764913	852	*	13.4815	27	74	1
chr1	10852422	10857677	5256	*	46.8102	137	242	1
chr1	10895463	10896237	775	*	26.7143	28	50	16
chr1	10948160	10950124	1965	*	36.8621	58	219	1
chr1	11040619	11040997	379	*	15.5	4	16	15
chr1	11071483	11074953	3471	*	37.434	53	85	2
chr1	11105555	11106067	513	*	20	5	40	1
chr1	11117899	11122120	4222	*	32.3704	81	57	10
chr1	11158499	11160651	2153	*	41.7692	26	88	6
chr1	11320961	11324131	3171	*	42.8684	38	69	6
chr1	11332765	11334766	2002	*	27.5152	33	59	3
chr1	11538473	11540745	2273	*	40.7607	117	226	2
chr1	11709971	11710910	940	*	27.8421	19	53	2
chr1	11712343	11716698	4356	*	19.9365	63	68	1
chr1	11723946	11725315	1370	*	33.5652	69	99	1
chr1	11740211	11742499	2289	*	70.7018	57	263	1
chr1	11748921	11754053	5133	*	28.5918	98	234	1
chr1	11821989	11822786	798	*	54.4	5	91	30
chr1	11862269	11868134	5866	*	39.5	50	80	3
chr1	11918760	11919482	723	*	43.4194	31	65	1
chr1	11958585	11959244	660	*	15.0769	26	67	1
chr1	11958646	11959744	1099	*	15.0769	26	67	1
chr1	11968061	11970031	1971	*	12.1429	7	16	7
chr1	11983965	11987288	3324	*	76.3235	34	357	5
chr1	11993601	11996041	2441	*	14.4286	35	21	7
chr1	12038870	12042224	3355	*	39.2391	46	123	7
chr1	12078803	12080953	2151	*	29.85	40	131	1
chr1	12122341	12125450	3110	*	32.0645	31	55	19
chr1	12226675	12227820	1146	*	29.8485	33	124	1
chr1	12289140	12292367	3228	*	26.1717	99	101	2
chr1	12600062	12600836	775	*	18.381	21	36	2
chr1	12654674	12655420	747	*	34.5556	9	61	23
chr1	12655556	12655759	204	*	16.7	10	22	6
chr1	12656122	12656475	354	*	39.0714	14	94	13
chr1	12674294	12680753	6460	*	86.375	56	228	1
chr1	12774291	12779842	5552	*	1.3333	3	2	1
chr1	13839382	13840073	692	*	9.3571	14	21	2
chr1	13840211	13840674	464	*	48.6765	34	77	7
chr1	13908537	13913553	5017	*	40.625	48	106	3
chr1	14025301	14028527	3227	*	27.6301	73	84	2
chr1	14074292	14077758	3467	*	32.3241	108	145	1
chr1	14218480	14220514	2035	*	39.3171	41	59	5
chr1	14923365	14927837	4473	*	21.6629	89	124	2
chr1	15059169	15060569	1401	*	29.3333	6	60	4
chr1	15249419	15252697	3279	*	46.5	144	128	4
chr1	15416763	15417322	560	*	6	2	7	5
chr1	15478011	15482473	4463	*	33.4264	129	133	3
chr1	15512728	15514386	1659	*	8.8333	6	43	1
chr1	15573521	15574527	1007	*	19.3913	23	83	1
chr1	15598868	15599243	376	*	15.8	5	20	13
chr1	15710510	15711937	1428	*	43	4	51	35
chr1	15734708	15738332	3625	*	30.84	75	90	1
chr1	15848886	15855284	6399	*	33.4038	52	104	3
chr1	15910831	15911871	1041	*	45.0204	49	125	1
chr1	15929409	15930351	943	*	30.6364	11	54	2
chr1	15942257	15946207	3951	*	7.3902	41	19	2
chr1	16009504	16012861	3358	*	27.9278	97	138	1
chr1	16083396	16087421	4026	*	28.4853	68	84	1
chr1	16159503	16163848	4346	*	44.7708	48	197	10
chr1	16173032	16178072	5041	*	26.2645	121	154	1
chr1	16301203	16303286	2084	*	36.2807	57	152	1
chr1	16339175	16340315	1141	*	14.4138	29	60	1
chr1	16374300	16376026	1727	*	3	3	3	3
chr1	16374993	16375700	708	*	3	3	3	3
chr1	16398647	16401484	2838	*	29.322	59	75	7
chr1	16441310	16443091	1782	*	1.5	4	2	1
chr1	16471815	16473626	1812	*	38	5	80	2
chr1	16479101	16483845	4745	*	50.6531	49	178	1
chr1	16493752	16494047	296	*	24	2	24	24
chr1	16494295	16494544	250	*	23.7727	22	37	2
chr1	16532161	16535152	2992	*	39.2692	26	165	1
chr1	16541916	16545342	3427	*	33	18	70	1
chr1	16552831	16553580	750	*	8.1111	18	22	1
chr1	16562484	16564488	2005	*	41.0204	49	125	2
chr1	16676650	16680374	3725	*	31	11	43	21
chr1	16692740	16696042	3303	*	43.3636	11	105	1
chr1	16765949	16769134	3186	*	15.9	20	55	1
chr1	16824575	16826801	2227	*	32.8889	90	91	6
chr1	16846973	16848193	1221	*	56	1	56	56
chr1	16857782	16863737	5956	*	52.6	15	122	1
chr1	16917409	16954769	37361	*	38.0625	16	104	1
chr1	16938402	16941065	2664	*	54.2857	7	104	17
chr1	16969810	16972135	2326	*	80.1714	35	178	1
chr1	16973879	16975210	1332	*	5	6	9	1
chr1	17018664	17021849	3186	*	34.4138	58	232	1
chr1	17025103	17029136	4034	*	27.3611	36	45	1
chr1	17033102	17035194	2093	*	19	2	19	19
chr1	17197346	17200890	3545	*	61.7143	7	92	39
chr1	17214815	17216667	1853	*	93.9474	19	120	30
chr1	17222589	17223648	1060	*	14	3	16	10
chr1	17239613	17241644	2032	*	39.9691	97	111	2
chr1	17304570	17308521	3952	*	37.9273	55	169	2
chr1	17337377	17338881	1505	*	12.5455	11	31	3
chr1	17379199	17381185	1987	*	29.96	25	57	11
chr1	17444727	17446801	2075	*	30.2778	18	62	2
chr1	17759556	17768538	8983	*	15.2459	122	52	1
chr1	17860996	17882819	21824	*	49.1769	130	324	1
chr1	17864609	17868722	4114	*	50.2439	123	324	1
chr1	17887367	17904321	16955	*	18.9048	21	87	1
chr1	18432782	18438868	6087	*	29.697	99	155	1
chr1	18616402	18627866	11465	*	30.5	4	67	1
chr1	18711879	18712384	506	*	41	3	49	37
chr1	18883819	18885474	1656	*	2.5	4	4	1
chr1	18947185	18987524	40340	*	31.2456	285	168	1
chr1	18957143	18957849	707	*	54.8333	30	102	25
chr1	18957892	18958510	619	*	39.3333	24	88	20
chr1	19043081	19044021	941	*	47.75	24	76	18
chr1	19110510	19111317	808	*	3.75	8	6	1
chr1	19227238	19230776	3539	*	31.6393	61	94	1
chr1	19275667	19277107	1441	*	27.7059	17	83	1
chr1	19280860	19284908	4049	*	32.6748	163	112	1
chr1	19534490	19538926	4437	*	32.4464	56	124	1
chr1	19576210	19580860	4651	*	15.5714	7	19	11
chr1	19615259	19615850	592	*	1	5	1	1
chr1	19636734	19640533	3800	*	27.443	79	113	2
chr1	19777815	19790981	13167	*	22.6667	9	60	1
chr1	19808048	19808980	933	*	26	2	26	26
chr1	19809921	19813634	3714	*	27.8367	49	104	2
chr1	19921925	19925509	3585	*	16.5909	44	73	3
chr1	19969463	19973011	3549	*	34.6777	121	122	1
chr1	19990733	19992941	2209	*	36.9759	83	183	1
chr1	20126001	20127030	1030	*	37.587	46	110	6
chr1	20207816	20210968	3153	*	86.0465	43	265	1
chr1	20478566	20478946	381	*	1	3	1	1
chr1	20511769	20513762	1994	*	12.5926	27	48	1
chr1	20616920	20618857	1938	*	28.6	5	43	19
chr1	20669726	20669916	191	*	10	2	10	10
chr1	20692356	20693911	1556	*	13.375	16	22	1
chr1	20809344	20815112	5769	*	37.9748	119	153	1
chr1	20833370	20835519	2150	*	17.4615	26	40	3
chr1	20877669	20881539	3871	*	38.549	102	155	4
chr1	20950038	20971020	20983	*	21.3974	78	87	2
chr1	20959042	20962198	3157	*	19.2432	74	74	9
chr1	20985862	20989713	3852	*	49.6863	51	219	1
chr1	21022797	21023899	1103	*	44.75	8	61	30
chr1	21043404	21045322	1919	*	38.9153	59	212	1
chr1	21057036	21060706	3671	*	29.5275	91	121	1
chr1	21110689	21115858	5170	*	23.7791	86	82	1
chr1	21500148	21504860	4713	*	51.3059	85	213	1
chr1	21615084	21618317	3234	*	34.75	64	88	3
chr1	21661489	21661661	173	*	2	1	2	2
chr1	21670178	21673889	3712	*	43.6533	75	100	13
chr1	21765269	21768244	2976	*	55	4	55	55
chr1	21834493	21838408	3916	*	43.4359	39	72	17
chr1	21948150	21949934	1785	*	32.36	50	55	4
chr1	21948581	21948959	379	*	39.8462	26	55	4
chr1	21977338	21979354	2017	*	14.3913	23	30	1
chr1	21978647	21978862	216	*	27	2	27	27
chr1	21985746	21986470	725	*	31.7368	19	60	8
chr1	21994243	21997510	3268	*	30.3636	55	83	1
chr1	22107291	22111331	4041	*	19.0556	18	76	1
chr1	22140578	22141275	698	*	50.4286	21	132	1
chr1	22262472	22263671	1200	*	14.6667	15	22	1
chr1	22264131	22264451	321	*	27.3529	17	65	1
chr1	22350055	22353827	3773	*	25	8	72	2
chr1	22378137	22381487	3351	*	60.4651	43	220	1
chr1	22467242	22469584	2343	*	43.1481	108	106	1
chr1	22470219	22470514	296	*	152	2	152	152
chr1	22777423	22780425	3003	*	23.6667	30	65	1
chr1	22889518	22889847	330	*	33.0769	26	44	21
chr1	22890213	22890815	603	*	42.1	10	113	18
chr1	23036695	23037183	489	*	32.6757	37	86	7
chr1	23037592	23038624	1033	*	40.1667	54	73	10
chr1	23344476	23348824	4349	*	23.7347	49	181	3
chr1	23492476	23496771	4296	*	33.84	75	77	10
chr1	23503724	23504919	1196	*	38.2353	34	88	1
chr1	23541986	23545428	3443	*	23.7	60	94	1
chr1	23667834	23672644	4811	*	38.1122	98	130	5
chr1	23693436	23697008	3573	*	25.6667	18	65	1
chr1	23730273	23730524	252	*	16	3	46	1
chr1	23750480	23752105	1626	*	26.8936	47	84	1
chr1	23808579	23812496	3918	*	60.7049	61	233	1
chr1	23856023	23859075	3053	*	53.7792	77	124	2
chr1	23879771	23887601	7831	*	61.72	100	193	1
chr1	23894038	23895918	1881	*	4.7727	22	23	1
chr1	23894603	23895582	980	*	4.9048	21	23	1
chr1	24017206	24022071	4866	*	51.5	10	144	1
chr1	24068343	24072265	3923	*	42.7031	64	106	1
chr1	24116213	24120055	3843	*	30.2308	13	51	2
chr1	24125004	24129019	4016	*	23.6	25	50	1
chr1	24150623	24152595	1973	*	19.4615	13	43	11
chr1	24164462	24165054	593	*	23	1	23	23
chr1	24193615	24195458	1844	*	56.9512	41	149	1
chr1	24228836	24230171	1336	*	49.5	18	67	3
chr1	24284517	24288676	4160	*	50.3425	73	329	2
chr1	24303167	24308233	5067	*	14.5455	33	46	2
chr1	24397340	24398361	1022	*	2	2	2	2
chr1	24397704	24397810	107	*	2	1	2	2
chr1	24512218	24515380	3163	*	25.2188	64	184	1
chr1	24645673	24646319	647	*	31.5	4	51	25
chr1	24647818	24649880	2063	*	59.1273	55	183	5
chr1	24739448	24740500	1053	*	8.7778	9	11	7
chr1	24741217	24743580	2364	*	47.5	8	190	19
chr1	24827599	24831165	3567	*	44.6667	96	147	6
chr1	24881879	24882613	735	*	27.1	10	42	11
chr1	24882755	24882913	159	*	22.6667	6	28	20
chr1	24967354	24972353	5000	*	42.6207	87	232	1
chr1	25071705	25073768	2064	*	51.9398	83	141	5
chr1	25174284	25175886	1603	*	14.5	38	36	1
chr1	25248522	25266153	17632	*	24.8297	182	86	1
chr1	25255386	25256341	956	*	21.2564	39	71	1
chr1	25256787	25257260	474	*	24.0789	38	86	1
chr1	25257382	25257647	266	*	7	1	7	7
chr1	25257775	25257978	204	*	14.7143	14	21	8
chr1	25258093	25258877	785	*	36.1667	12	42	28
chr1	25258289	25258523	235	*	36.9091	11	42	28
chr1	25557271	25560841	3571	*	27.2333	30	113	1
chr1	25565645	25567666	2022	*	29	4	34	14
chr1	25571638	25575734	4097	*	31.1	100	205	1
chr1	25592595	25594745	2151	*	64	5	64	64
chr1	25662424	25666978	4555	*	30.8889	45	74	1
chr1	25755282	25759437	4156	*	39.4095	105	95	1
chr1	25869673	25871659	1987	*	43.4416	77	216	1
chr1	25891677	25896960	5284	*	6.5556	9	14	1
chr1	25941336	25946065	4730	*	25.8392	143	112	4
chr1	26126417	26126553	137	*	141.8182	11	198	95
chr1	26126884	26127774	891	*	104.6667	6	114	58
chr1	26144593	26148733	4141	*	43.7368	57	86	9
chr1	26184068	26187384	3317	*	19.8571	28	61	10
chr1	26200509	26203862	3354	*	54.6087	23	119	1
chr1	26230047	26234547	4501	*	26.3077	78	72	1
chr1	26247870	26251172	3303	*	49.971	69	150	8
chr1	26360509	26363525	3017	*	12.9412	34	31	1
chr1	26372151	26372363	213	*	9	2	9	9
chr1	26372630	26373463	834	*	18.2258	31	41	2
chr1	26436450	26440110	3661	*	32.2462	65	99	2
chr1	26480958	26484304	3347	*	3.8	5	6	3
chr1	26486858	26489870	3013	*	37.0833	48	111	1
chr1	26490016	26493015	3000	*	31.963	54	93	1
chr1	26495691	26497602	1912	*	18.6364	11	50	2
chr1	26503990	26504199	210	*	47	6	130	24
chr1	26551082	26553402	2321	*	68.9286	14	83	48
chr1	26559350	26562983	3634	*	67.2963	27	137	20
chr1	26604848	26609658	4811	*	37.5455	33	88	1
chr1	26661221	26664252	3032	*	36.5484	31	95	10
chr1	26685260	26688298	3039	*	11.0278	36	29	1
chr1	26734462	26742560	8099	*	46.0541	37	157	1
chr1	26796184	26801456	5273	*	31.2439	41	141	1
chr1	26825935	26829173	3239	*	42.02	50	184	8
chr1	26855046	26859440	4395	*	60.7524	105	174	1
chr1	26944698	26949338	4641	*	30.9524	42	71	2
chr1	27017871	27028826	10956	*	22.284	162	84	2
chr1	27112795	27116690	3896	*	59.1795	39	143	3
chr1	27151910	27155059	3150	*	38.25	84	248	1
chr1	27190044	27193063	3020	*	38.1034	29	83	1
chr1	27215369	27217554	2186	*	28.0833	24	67	7
chr1	27224909	27228461	3553	*	10.4286	14	29	3
chr1	27246985	27250426	3442	*	46.0217	46	144	2
chr1	27284763	27288483	3721	*	36.8182	44	144	1
chr1	27319102	27323197	4096	*	31.3968	63	104	1
chr1	27324223	27324958	736	*	1	1	1	1
chr1	27333182	27340307	7126	*	78.7619	42	354	1
chr1	27358211	27358348	138	*	21	1	21	21
chr1	27480461	27482135	1675	*	24.1667	6	40	4
chr1	27559615	27563325	3711	*	13.8182	55	33	1
chr1	27647505	27650683	3179	*	15.7	20	36	2
chr1	27664765	27729681	64917	*	32.7687	268	207	1
chr1	27668483	27668762	280	*	16.3333	3	21	7
chr1	27674712	27679260	4549	*	41.9545	66	207	1
chr1	27683904	27684097	194	*	18.6667	6	28	14
chr1	27686107	27688093	1987	*	36.2703	37	170	1
chr1	27691216	27694804	3589	*	30.1207	58	64	1
chr1	27717302	27720789	3488	*	30.6765	34	94	1
chr1	27815425	27817276	1852	*	18.7812	32	45	4
chr1	27851317	27856417	5101	*	20.5882	34	85	1
chr1	27893949	27899778	5830	*	27.8056	36	87	1
chr1	27900899	27903309	2411	*	17.4894	47	60	1
chr1	27914786	27946976	32191	*	32.7623	122	128	1
chr1	27927561	27934623	7063	*	34.4444	90	128	1
chr1	27941258	27942329	1072	*	24.0909	22	78	3
chr1	27960206	27961972	1767	*	33.8519	54	83	2
chr1	27985770	27986565	796	*	60.0606	33	108	21
chr1	27998524	27999239	716	*	2	2	2	2
chr1	28051160	28054373	3214	*	22.7297	37	190	1
chr1	28098230	28101503	3274	*	38	27	137	7
chr1	28156251	28159534	3284	*	35	42	108	2
chr1	28198581	28200448	1868	*	39.8333	30	85	1
chr1	28239973	28241648	1676	*	17.75	8	23	9
chr1	28261145	28265542	4398	*	48.5	2	55	42
chr1	28261146	28262966	1821	*	48.5	2	55	42
chr1	28285588	28287795	2208	*	45.413	46	132	5
chr1	28412938	28416451	3514	*	43	4	62	24
chr1	28558247	28560050	1804	*	10.25	4	13	2
chr1	28561301	28564743	3443	*	17.6	10	41	2
chr1	28584709	28588808	4100	*	48.0685	73	114	1
chr1	28654397	28657414	3018	*	7.4783	23	24	1
chr1	28695042	28698358	3317	*	15.5217	23	26	1
chr1	28844208	28846397	2190	*	52.8919	74	208	1
chr1	28878701	28880844	2144	*	83.2	10	115	6
chr1	28905408	28910114	4707	*	33.2381	21	71	2
chr1	28918716	28919789	1074	*	26.8636	44	67	3
chr1	28967685	28971164	3480	*	46	19	316	1
chr1	28974109	28976017	1909	*	36.5714	7	53	4
chr1	28993898	28997361	3464	*	17.6744	43	70	2
chr1	29061316	29066413	5098	*	29.3529	51	87	2
chr1	29111794	29112007	214	*	3	1	3	3
chr1	29138160	29139850	1691	*	37.2	50	141	3
